List of Chinese actresses,26,List of Afghans, List of Armenian actors, List of Azerbaijani actors, List of Bangladeshi actors, List of Bhutanese actors, List of Chinese actors, List of Filipino actresses, List of Filipino male actors, List of Indian film actresses, List of Iranian actresses, List of Iranian male actors, List of Israeli actors, List of Japanese actors, List of Jordanian actors, List of Malaysian actors, List of Nepalese actors, List of North Korean actors, List of Sri Lankan actors, List of Taiwanese actresses, List of Thai actresses, List of Thai male actors, List of Turkish actors, List of Uzbekistani film actors, List of Vietnamese actors, Lists of Indian actors, Lists of Philippine actors, 
Shamcey Supsup-Lee,15,Anne Curtis, Ariella Arida, Bianca Manalo, Charlene Gonzales, Gloria Diaz, Janine Tugonon, Joanne Santos-Quintas, Maria Isabel Lopez, Mary Jean Lastimosa, Maxine Medina, Miriam Quiambao, Philippines, Rabiya Mateo, Rosario Silayan-Bailon, Venus Raj, 
Alicia Mayer,2,Extra Challenge, Philippines, 
Zia Quizon,3,Karylle, Lorna Tolentino, Zsa Zsa Padilla, 
Janine Tugonon,15,Ariella Arida, Bianca Manalo, Charlene Gonzales, Gloria Diaz, Joanne Santos-Quintas, Kris Aquino, Maria Isabel Lopez, Mary Jean Lastimosa, Maxine Medina, Miriam Quiambao, Philippines, Rabiya Mateo, Rosario Silayan-Bailon, Shamcey Supsup-Lee, Venus Raj, 
List of Cambodian film actors,27,List of Afghans, List of Armenian actors, List of Azerbaijani actors, List of Bangladeshi actors, List of Bhutanese actors, List of Chinese actors, List of Chinese actresses, List of Filipino actresses, List of Filipino male actors, List of Indian film actresses, List of Iranian actresses, List of Iranian male actors, List of Israeli actors, List of Japanese actors, List of Jordanian actors, List of Malaysian actors, List of Nepalese actors, List of North Korean actors, List of Sri Lankan actors, List of Taiwanese actresses, List of Thai actresses, List of Thai male actors, List of Turkish actors, List of Uzbekistani film actors, List of Vietnamese actors, Lists of Indian actors, Lists of Philippine actors, 
Cynthia Zamora,1,Filipinos, 
Zsa Zsa Padilla,39,Ai-Ai delas Alas, Amy Perez, Anita Linda, Anne Curtis, Ara Mina, Assunta De Rossi, Charito Solis, Cherry Pie Picache, Coney Reyes, Dawn Zulueta, Elizabeth Oropesa, Eula Valdez, Filipinos, Gelli de Belen, Gina Alajar, Gina Pareño, Gloria Romero (actress), Hilda Koronel, Irma Adlawan, It's Showtime (Philippine TV program), Jaclyn Jose, Jennylyn Mercado, Judy Ann Santos, Karylle, Laurice Guillen, Liza Lorena, Lolita Rodriguez, Lorna Tolentino, Melanie Marquez, Mylene Dizon, Nadine Lustre, Nida Blanca, One More Try (film), Rosanna Roces, Sharon Cuneta, Tawag ng Tanghalan, Vilma Santos, Vivian Velez, Zia Quizon, 
Laurice Guillen,27,A Dangerous Life, Ai-Ai delas Alas, Anne Curtis, Ara Mina, Assunta De Rossi, Charito Solis, Coney Reyes, Dawn Zulueta, Elizabeth Oropesa, Gina Alajar, Gloria Romero (actress), Hilda Koronel, Ina Feleo, Irma Adlawan, Jennylyn Mercado, Judy Ann Santos, Kris Aquino, Liza Lorena, Lolita Rodriguez, Lorna Tolentino, Melanie Marquez, One More Try (film), Philippines, Sharon Cuneta, Vilma Santos, Vivian Velez, Zsa Zsa Padilla, 
Mary Walter,3,Elizabeth Cooper, Katy de la Cruz, Philippines, 
Krystal Reyes,4,Barbie Forteza, Ella Guevara, Philippines, Tween Academy: Class of 2012, 
Sakada (1976 film),5,Gawad Urian Award, Gloria Romero (actress), Hilda Koronel, Philippines, Rosa Rosal, 
Tween Academy: Class of 2012,12,Barbie Forteza, Bea Binene, Ellen Adarna, Frencheska Farr, Julie Anne San Jose, Lexi Fernandez, Louise delos Reyes, Pinky Amador, Sam Pinto, Sarah Lahbati, Yayo Aguila, Ynna Asistio, 
Candy Pangilinan,26,Andi Eigenmann, Anne Curtis, Ara Mina, Claudine Barretto, Eugene Domingo, Fernando Poe Jr., Geoff Eigenmann, Gerald Anderson, Gina Alajar, Gloria Romero (actress), Jodi Sta. Maria, Jolina Magdangal, Julia Montes, KC Concepcion, Kris Aquino, Liza Soberano, Make It with You (TV series), Mikee Cojuangco-Jaworski, Nadine Lustre, Nova Villa, Philippines, Pokwang, Regine Velasquez, Rufa Mae Quinto, Vina Morales, Xian Lim, 
Cherry Pie Picache,23,Anita Linda, Assunta De Rossi, Charito Solis, Elizabeth Oropesa, Eula Valdez, FAMAS Award, Gelli de Belen, Gina Alajar, Gina Pareño, Gloria Romero (actress), Jaclyn Jose, Judy Ann Santos, Lorna Tolentino, Mylene Dizon, Nadine Lustre, Nida Blanca, On the Wings of Love (TV series), Philippines, Rosanna Roces, Sharon Cuneta, Vilma Santos, Young Critics Circle, Zsa Zsa Padilla, 
Pinoy Big Brother: Teen Clash 2010,44,Aleck Bovick, Ann Li, Barbie Imperial, Bea Saw, Beauty Gonzalez, Cassandra Ponti, Dionne Monsanto, Elisse Joson, Empress Schuck, Fretzie Bercede, Gaby Dela Merced, Gee-Ann Abrahan, Gerald Anderson, Gladys Reyes, Heaven Peralejo, Jane Oineza, Jinri Park, KC Concepcion, Kaori Oinuma, Kisses Delavin, Maymay Entrata, Megan Young, Melai Cantiveros, Mich Dulce, Miho Nishida, Myrtle Sarrosa, Nene Tamayo, Nicole Uysiuseng, Niña Jose, Pinoy Big Brother: Otso, Pinoy Big Brother: Season 1, Pinoy Big Brother: Season 2, Riza Santos, Roxanne Barcelo, Sam Pinto, Seth Fedelin, Valerie Weigmann, Vickie Rushton, Vivoree Esclito, Wendy Valdez, Yayo Aguila, Yen Santos, Yeng Constantino, Ylona Garcia, 
Shy Carlos,3,Armida Siguion-Reyna, Filipinos, Nadine Lustre, 
Meg Imperial,3,Filipinos, Philippines, Ritz Azul, 
StarStruck (season 5),20,Aljur Abrenica, Arci Muñoz, Carla Abellana, Eula Valdez, Gina Alajar, Jackie Rice, Jennylyn Mercado, Jewel Mische, Jolina Magdangal, Katrina Halili, Lolit Solis, Lucy Torres-Gomez, Nina Kodaka, Philippines, Rox Montealegre, Ryza Cenon, Sarah Lahbati, StarStruck (season 4), Sunshine Dizon, Yasmien Kurdi, 
Gee-Ann Abrahan,43,Aleck Bovick, Ann Li, Barbie Imperial, Bea Saw, Beauty Gonzalez, Cassandra Ponti, Claudine Barretto, Dionne Monsanto, Elisse Joson, Fretzie Bercede, Gaby Dela Merced, Gerald Anderson, Gladys Reyes, Heaven Peralejo, Jane Oineza, Jinri Park, Judy Ann Santos, Kaori Oinuma, Kisses Delavin, Maymay Entrata, Megan Young, Melai Cantiveros, Mich Dulce, Miho Nishida, Myrtle Sarrosa, Nene Tamayo, Nicole Uysiuseng, Niña Jose, Pinoy Big Brother: Otso, Pinoy Big Brother: Season 1, Pinoy Big Brother: Season 2, Pinoy Big Brother: Teen Clash 2010, Riza Santos, Roxanne Barcelo, Sam Pinto, Seth Fedelin, Valerie Weigmann, Vickie Rushton, Vivoree Esclito, Wendy Valdez, Yayo Aguila, Yen Santos, Ylona Garcia, 
Sofie Garrucho,1,Philippines, 
Zephanie Dimaranan,16,Angeline Quinto, Donna Cruz, Elha Nympha, Esang de Torres, It's Showtime (Philippine TV program), Janine Berdin, Kuh Ledesma, Mikee Cojuangco-Jaworski, Moira Dela Torre, Philippines, Pinoy Big Brother: Otso, Regine Velasquez, Sarah Geronimo, Sharon Cuneta, Tawag ng Tanghalan, Yeng Constantino, 
Lilia Cuntapay,6,Artista Academy, Gawad Urian Award, It's Showtime (Philippine TV program), Kris Aquino, Maricar Reyes, Philippines, 
Nadine Lustre,66,Ai-Ai delas Alas, Aleck Bovick, Amalia Fuentes, Andi Eigenmann, Angelica Panganiban, Anita Linda, Anne Curtis, Ara Mina, Assunta De Rossi, Barbara Perez, Boots Anson-Roa, Carmen Rosales, Celia Rodriguez, Charito Solis, Cherry Pie Picache, Cindy Kurleto, Claudine Barretto, Dawn Zulueta, Diana Zubiri, Dina Bonnevie, Donita Rose, Elizabeth Oropesa, Eula Valdez, FAMAS Award, Gawad Urian Award, Gelli de Belen, Gina Alajar, Gina Pareño, Gloria Romero (actress), Gloria Sevilla, It's Showtime (Philippine TV program), Jaclyn Jose, Janine Gutierrez, Jennylyn Mercado, Jessy Mendiola, Judy Ann Santos, KC Concepcion, Katrina Halili, List of highest-grossing films in the Philippines, Liza Soberano, Lolita Rodriguez, Lorna Tolentino, Lovi Poe, Marlene Daudén, Music of the Philippines, Mylene Dizon, Myrtle Sarrosa, Nena Cardenas, Nida Blanca, On the Wings of Love (TV series), Paraluman, Perla Bautista, Philippines, Rosa Rosal, Rosanna Roces, Sam Pinto, Sharon Cuneta, Shy Carlos, Snooky Serna, Sunshine Cruz, Vilma Santos, Vivian Velez, When the Love Is Gone, Yeng Constantino, Young Critics Circle, Zsa Zsa Padilla, 
List of Philippine films of the 2010s,30,1984 in the Philippines, Cinema of the Philippines, FAMAS Award, Gawad Urian Award, List of Philippine co-produced films and television series, List of Philippine films before 1940, List of Philippine films of 2011, List of Philippine films of 2012, List of Philippine films of 2013, List of Philippine films of 2014, List of Philippine films of 2015, List of Philippine films of 2016, List of Philippine films of 2017, List of Philippine films of 2018, List of Philippine films of 2019, List of Philippine films of 2020, List of Philippine films of the 1940s, List of Philippine films of the 1950s, List of Philippine films of the 1960s, List of Philippine films of the 1970s, List of Philippine films of the 1980s, List of Philippine films of the 1990s, List of Philippine submissions for the Academy Award for Best International Feature Film, List of highest-grossing films in the Philippines, List of people who won the Philippine movie grand slam, Lists of Philippine films, Luna Award, Music of the Philippines, Philippines, Young Critics Circle, 
Bea Binene,2,Philippines, Tween Academy: Class of 2012, 
Iwa Moto,6,Darna (2009 TV series), Filipinos, Jackie Rice, Katrina Halili, Lovi Poe, Rich Asuncion, 
Nadine Samonte,2,Darna (2009 TV series), Dina Bonnevie, 
Jade Lopez,2,Filipinos, Philippines, 
Karylle,8,Anne Curtis, It's Showtime (Philippine TV program), Lorna Tolentino, Regine Velasquez, Sarah Geronimo, Sharon Cuneta, Zia Quizon, Zsa Zsa Padilla, 
Tawag ng Tanghalan,21,Alex Gonzaga, Amy Perez, Angeline Quinto, Anne Curtis, Arci Muñoz, Dulce (Filipino singer), Elaine Duran, Filipinos, It's Showtime (Philippine TV program), Janine Berdin, Jaya (singer), Jolina Magdangal, Karla Estrada, Karylle, Nadine Lustre, Philippines, Rico J. Puno, Roxanne Barcelo, Sheree Bautista, Yeng Constantino, Zsa Zsa Padilla, 
Sarah Lahbati,4,Jewel Mische, Jolina Magdangal, Philippines, StarStruck (season 5), 
Alona Alegre,1,Philippines, 
Ria Atayde,8,Beauty Gonzalez, Coney Reyes, Halik (TV series), It's Showtime (Philippine TV program), Philippines, Pokwang, Sylvia Sanchez, The Hows of Us, 
Leanne Bautista,1,Filipinos, 
Rosa Mia,1,Philippines, 
Liz Alindogan,7,Anna Marie Gutierrez, Carmi Martin, Coney Reyes, Jodi Sta. Maria, Maria Isabel Lopez, Philippines, Xyriel Manabat, 
Emmanuelle Vera,12,Elha Nympha, Esang de Torres, Filipinos, KZ Tandingan, Karla Estrada, Lougee Basabas, Lyca Gairanod, Moira Dela Torre, Pangako Sa 'Yo (2015 TV series), Philippines, Rufa Mi, Zephanie Dimaranan, 
Julie Anne San Jose,9,Dasuri Choi, Dina Bonnevie, Donna Cruz, Frencheska Farr, Isabel Oli, Philippines, Pia Guanio, Sharon Cuneta, Tween Academy: Class of 2012, 
Elha Nympha,10,Emmanuelle Vera, Esang de Torres, Janine Berdin, Karla Estrada, Lougee Basabas, Lyca Gairanod, Moira Dela Torre, Philippines, Rufa Mi, Zephanie Dimaranan, 
Xyriel Manabat,24,Ai-Ai delas Alas, Anne Curtis, Brenna Garcia, Charee Pineda, Coney Reyes, Eda Nolan, Eula Valdez, Gladys Reyes, Gloria Diaz, Isabel Blaesi, It's Showtime (Philippine TV program), Janelle Quintana, Janine Berdin, KC Concepcion, Kyline Alcantara, Maricel Laxa, Marla Boyd, Melissa Ricks, Michelle Madrigal, Paw Diaz, Roxanne Guinoo, Ruffa Gutierrez, Sharlene San Pedro, Vina Morales, 
Barbara Miguel,0,
Bea Saw,41,Aleck Bovick, Ann Li, Barbie Imperial, Beauty Gonzalez, Cassandra Ponti, Dionne Monsanto, Elisse Joson, Fretzie Bercede, Gaby Dela Merced, Gee-Ann Abrahan, Gerald Anderson, Heaven Peralejo, Jane Oineza, Jinri Park, Kaori Oinuma, Kisses Delavin, Maymay Entrata, Megan Young, Melai Cantiveros, Mich Dulce, Miho Nishida, Myrtle Sarrosa, Nene Tamayo, Nicole Uysiuseng, Niña Jose, One More Chance (2007 film), Pinoy Big Brother: Otso, Pinoy Big Brother: Season 1, Pinoy Big Brother: Season 2, Pinoy Big Brother: Teen Clash 2010, Riza Santos, Roxanne Barcelo, Sam Pinto, Seth Fedelin, Valerie Weigmann, Vickie Rushton, Vivoree Esclito, Wendy Valdez, Yayo Aguila, Yen Santos, Ylona Garcia, 
Ella Guevara,2,Darna (2009 TV series), Philippines, 
1984 in the Philippines,24,1984 in the Philippines, Aleck Bovick, Alessandra De Rossi, Anna Larrucea, Bubbles Paraiso, Claudia Zobel, Dimples Romana, Jaymee Joaquin, Karen delos Reyes, Krista Ranillo, List of Philippine films before 1940, List of Philippine films of 2018, List of Philippine films of 2019, List of Philippine films of 2020, List of Philippine films of the 1940s, List of Philippine films of the 1950s, List of Philippine films of the 1960s, List of Philippine films of the 1970s, List of Philippine films of the 1980s, List of Philippine films of the 1990s, List of Philippine films of the 2010s, Music of the Philippines, Paula Peralejo, Philippines, 
Isabel Oli,4,Bridges of Love, It's Showtime (Philippine TV program), Lorna Tolentino, Philippines, 
Tetchie Agbayani,4,Dolce Amore, Nang Ngumiti ang Langit, Philippines, Pure Love (2014 TV series), 
Extra Challenge,2,Miriam Quiambao, Phoemela Baranda, 
List of Turkish actors,26,List of Afghans, List of Armenian actors, List of Azerbaijani actors, List of Bangladeshi actors, List of Bhutanese actors, List of Chinese actors, List of Chinese actresses, List of Filipino actresses, List of Filipino male actors, List of Indian film actresses, List of Iranian actresses, List of Iranian male actors, List of Israeli actors, List of Japanese actors, List of Jordanian actors, List of Malaysian actors, List of Nepalese actors, List of North Korean actors, List of Sri Lankan actors, List of Taiwanese actresses, List of Thai actresses, List of Thai male actors, List of Uzbekistani film actors, List of Vietnamese actors, Lists of Indian actors, Lists of Philippine actors, 
A Dangerous Life,5,Celeste Legaspi, Dina Bonnevie, Kris Aquino, Laurice Guillen, Philippines, 
Miles Ocampo,8,Angelica Panganiban, Filipinos, Gerald Anderson, Lorna Tolentino, One Great Love (film), Sarah Geronimo, Sharlene San Pedro, Sharon Cuneta, 
